sickle_address,tx_hash,block_date,block_time,log_index,block_number,address,strategy,feeDescriptor,amount,token
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0xe3feead831d06904d608bb178984a1be7ea4dbaed0bc8109ca7c27fbc69a1a33,2025-01-02,2025-01-02 07:28:27.000 UTC,276,24506780,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,a7e26cbd,1192852,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0xe3feead831d06904d608bb178984a1be7ea4dbaed0bc8109ca7c27fbc69a1a33,2025-01-02,2025-01-02 07:28:27.000 UTC,278,24506780,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,a7e26cbd,27213014350383874083,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x00ed2c9ecf2f52c110099421b852ba24446e263803f542d386a6d51394d145a6,2025-05-13,2025-05-13 05:51:41.000 UTC,136,30163077,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x5ce80ADc6bc6F2Db11023EF254160b61e86C2B60,e400534d,83270311182742950,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x758978dc5afa3a3162c3fd2456e75e2b2654317d32a94d48cac2e3482a6fab49,2025-07-23,2025-07-23 01:34:17.000 UTC,985,33222555,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,16902922985572,0x4200000000000000000000000000000000000006
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x758978dc5afa3a3162c3fd2456e75e2b2654317d32a94d48cac2e3482a6fab49,2025-07-23,2025-07-23 01:34:17.000 UTC,987,33222555,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,5690008512473633438,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0xa75c5c47586393e329ed16da971ac63ab29cab07e66d8b703367ade60f65641d,2025-01-20,2025-01-20 06:13:59.000 UTC,388,25282146,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,476082229328957897,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0xa75c5c47586393e329ed16da971ac63ab29cab07e66d8b703367ade60f65641d,2025-01-20,2025-01-20 06:13:59.000 UTC,401,25282146,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,92178060321185491670,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xc4e507fef4dc7ae83f477cac0d66f810910c2688392248477b2b4ed08e53575c,2025-01-07,2025-01-07 02:44:39.000 UTC,166,24714266,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,1354775139019793,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xc4e507fef4dc7ae83f477cac0d66f810910c2688392248477b2b4ed08e53575c,2025-01-07,2025-01-07 02:44:39.000 UTC,179,24714266,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,116988801154869,0x4200000000000000000000000000000000000006
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xd516d23e914827d3271e10082911a69723840b62e2e305783e4fcf3819b5d6a9,2025-07-01,2025-07-01 22:35:01.000 UTC,242,32309977,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,34619566890361139,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x23e79101f6e6c015f0085c9c3afa1c176d2be0b3856887456c53a048ccf5b513,2024-12-29,2024-12-29 07:52:55.000 UTC,150,24334714,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,24284793818384894,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x003688d26fec5ecebc7c05f5457ca96c4ebf014b432313d969df752f4415ab68,2025-01-17,2025-01-17 00:15:11.000 UTC,257,25141782,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,1060569632722182,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x806c8c59c5e74eb5256fb0b16827bd38fe685f5a0fce1fac7ec1d6d51cbd7103,2025-05-19,2025-05-19 05:47:49.000 UTC,34,30422161,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,88945,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x14690f3637e1063f10fed5da01dd4a82f6902db589a19a40468557815a642428,2025-06-17,2025-06-17 04:45:37.000 UTC,718,31673095,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,1445073234424192,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x14690f3637e1063f10fed5da01dd4a82f6902db589a19a40468557815a642428,2025-06-17,2025-06-17 04:45:37.000 UTC,731,31673095,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,392,0xcbB7C0000aB88B473b1f5aFd9ef808440eed33Bf
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xb7e7c4e4b3a50174d1ed4d6dbf32d6654f6e861e5a2015483cf2ee497a34d6dc,2025-03-09,2025-03-09 05:03:57.000 UTC,52,27353645,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,1155571643917232,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xb7e7c4e4b3a50174d1ed4d6dbf32d6654f6e861e5a2015483cf2ee497a34d6dc,2025-03-09,2025-03-09 05:03:57.000 UTC,65,27353645,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,33280487241206055169,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x6f4c1857c2e4b76117685daef2821779a6e7ef759325f876b9af4798ae90550e,2025-05-19,2025-05-19 06:20:57.000 UTC,205,30423155,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,235957711428338975,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x2bcc7bb07e17c939af9e85bcbf6ae511d5ff279ffcfbf4180667ec4ba590178a,2025-05-13,2025-05-13 05:56:03.000 UTC,25,30163208,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,7859616155397731,0x98d0baa52b2D063E780DE12F615f963Fe8537553
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0xa89059071fb2d41a89aa29d6fbdaa5ccf103cb6a9415c9f7831504d149dfa079,2025-01-14,2025-01-14 19:48:21.000 UTC,199,25047377,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,61702312596987,0x4200000000000000000000000000000000000006
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0xa89059071fb2d41a89aa29d6fbdaa5ccf103cb6a9415c9f7831504d149dfa079,2025-01-14,2025-01-14 19:48:21.000 UTC,239,25047377,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,dfa64d37,1405381377734334,0x4200000000000000000000000000000000000006
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x46e92f58cfa571e07bd85322e12c7fbf4fcd60ce2629f88c36118d8a54115629,2025-07-09,2025-07-09 06:21:01.000 UTC,480,32626357,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,29131068050928,0x2Ae3F1Ec7F1F5012CFEab0185bfc7aa3cf0DEc22
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x853082948a0a4ccb9163b06b9afaf44c8f8e8dd5027cbf907e4680115828da0c,2025-03-05,2025-03-05 23:43:05.000 UTC,426,27214419,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,e400534d,5380219562658073659,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xebf3a60112c538f77eeb670a03a300bee9ebb99979347234b44e0615b72e64d2,2025-02-08,2025-02-08 05:27:47.000 UTC,234,26101560,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,549717333124810254,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xf92e2e0c8a841ac26b7cbdefc27732a4f07c6105,0xb03e2e4671c32892c2bada8c18efbd2c1ae3a0e58a5ddd13a4bdefe1c386274a,2025-06-17,2025-06-17 05:30:45.000 UTC,296,31674449,0x8810De2bAa17067DdcfbD9e8f29c55f070A55f0B,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,124855357732317006,0x98d0baa52b2D063E780DE12F615f963Fe8537553
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x670fea55aa38a163c70837635f6feb31e85e5fbf19add1e414d45e26451f1187,2024-12-30,2024-12-30 00:06:09.000 UTC,325,24363911,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,134950732824776,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x52f477e1fd32920dc5df5c4a55cfcce2c7bb5db7c03c43b6bef7c30f940f0217,2024-12-30,2024-12-30 05:19:47.000 UTC,159,24373320,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,137184279599638,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80c30c49828b8610241e0e941376394aaf7cb5ee,0x685be2c14ed3d13e33df21984f03720ceebf0f98a19162a3da96e78b8ff4f5fb,2025-03-05,2025-03-05 23:58:59.000 UTC,479,27214896,0x095D0DE0ecFD6832f1a7961ae26d285d68655d60,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,189650488446331864,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xf92e2e0c8a841ac26b7cbdefc27732a4f07c6105,0x210a4f7feb73aab72b9578895370c591337fca179e7db7b31db569cce8a9ca3f,2025-05-11,2025-05-11 05:51:01.000 UTC,222,30076657,0x8810De2bAa17067DdcfbD9e8f29c55f070A55f0B,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,27426106306651824706,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x531a4e6949b6194799ed873a6c62a397981b512e4a41cf6edb3bff720371f5b6,2024-12-17,2024-12-17 02:07:53.000 UTC,283,23805963,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,24593055454082309,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x04c1a3fb952b7709f2a4754aa9d34b46acf1b34c2b70e21e64d33f07d249f76c,2025-01-15,2025-01-15 23:17:07.000 UTC,207,25096840,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,10911804122088,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x064395bd440f3e66d86924ed249baeb695e8f4f6f9b96e1b718c0e2cd527a747,2025-03-09,2025-03-09 05:01:43.000 UTC,211,27353578,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,624468762517892037,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x064395bd440f3e66d86924ed249baeb695e8f4f6f9b96e1b718c0e2cd527a747,2025-03-09,2025-03-09 05:01:43.000 UTC,225,27353578,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,137970723026736722,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0xd5d6c781d79ba4e032264657af1eb6c9060f24b49397f8ae073e576b778c9d6f,2025-01-16,2025-01-16 22:58:29.000 UTC,119,25139481,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,e400534d,3265506805974849453,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0xf4848ca1b659ae36b146958924ceb1e1cb746cb15c9930c1940526e967b22154,2025-02-18,2025-02-18 05:26:31.000 UTC,172,26533522,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,e400534d,7771801511382707014,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x977de8596063c981f5c5df593198d837d0af1153ee653f78601f34b167fbdc68,2025-01-14,2025-01-14 21:13:01.000 UTC,168,25049917,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,11352646453948189,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x977de8596063c981f5c5df593198d837d0af1153ee653f78601f34b167fbdc68,2025-01-14,2025-01-14 21:13:01.000 UTC,190,25049917,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,c552bcd8,12182341447289688,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x977de8596063c981f5c5df593198d837d0af1153ee653f78601f34b167fbdc68,2025-01-14,2025-01-14 21:13:01.000 UTC,192,25049917,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,c552bcd8,72841236264475,0x4200000000000000000000000000000000000006
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x67fbe8be35a74deca7cfac1a52b9ac54af18343ee174949fde39c5ed5192dba1,2025-03-20,2025-03-20 06:43:09.000 UTC,423,27831821,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,115301822976012767,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x67fbe8be35a74deca7cfac1a52b9ac54af18343ee174949fde39c5ed5192dba1,2025-03-20,2025-03-20 06:43:09.000 UTC,444,27831821,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,a7e26cbd,84801922649071391121,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xb5608bbe9d9bcb31641d67ee5f5a2450ff0691f8e3aa9b74e310a6e7b861a502,2025-06-17,2025-06-17 04:47:23.000 UTC,431,31673148,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,28566782257736,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xb5608bbe9d9bcb31641d67ee5f5a2450ff0691f8e3aa9b74e310a6e7b861a502,2025-06-17,2025-06-17 04:47:23.000 UTC,444,31673148,0x9Eb86E93a809a41AB0e7cc0bA6F62561fdA3015c,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,155,0xecAc9C5F704e954931349Da37F60E39f515c11c1
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x7b61281c825c340406a14a95f92993166fcb258085272a31953e3684ce326c91,2025-06-17,2025-06-17 04:55:15.000 UTC,404,31673384,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,49922418197419623,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0xbd46491d3fe0557d3fb64cfdb966024601ea4aef464c44bea496ffd0545f5997,2024-12-31,2024-12-31 15:17:11.000 UTC,204,24434442,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,146577112812478,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x1c01bfc9ae28d8fcf62df9c5d98fd3b01b33391b7a0eb349ab307a11bef4feb4,2025-01-05,2025-01-05 00:57:45.000 UTC,238,24624659,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,125000893572900,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x0de90c023e628a01054ae66066a9439f7e91d3c06a7c469b558bd1f64aefdfae,2025-01-03,2025-01-03 07:30:57.000 UTC,458,24550055,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,134084334301258,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe08c38abbdc260b14870ed4e40b6360e739adfb6,0x46d9ba50b04c72c5450bc35f5aeb4a2867a33936bb8567f138a5fc22cd06fda0,2025-01-10,2025-01-10 07:18:35.000 UTC,283,24852084,0x8fd1b615C006EBEb8A7cfB00a1dD809F31943b08,0x3078D82a0833B7331dAaa7D9eeF79bE77bEb9539,ab273376,3329070539235513665,0xB1a03EdA10342529bBF8EB700a06C60441fEf25d
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x1b89ae3566c350472c82b4f0c62fa6f1f0c3cf6f9a1a70701449d3c73e1736cb,2025-06-17,2025-06-17 05:03:13.000 UTC,555,31673623,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,e400534d,1678848930293645,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x1b89ae3566c350472c82b4f0c62fa6f1f0c3cf6f9a1a70701449d3c73e1736cb,2025-06-17,2025-06-17 05:03:13.000 UTC,568,31673623,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,666,0xecAc9C5F704e954931349Da37F60E39f515c11c1
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xc2553c844b9b6602ee8f9738fa76bc193bd1304a6de7dc4602a1f2ac5500e2b6,2025-01-04,2025-01-04 18:06:13.000 UTC,618,24612313,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,126104701820667,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0xd6b88c20e79361840c4370359cba7134af29aa944ec0c1f641f54ad929cc4c73,2025-01-03,2025-01-03 16:51:55.000 UTC,485,24566884,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,131965078124017,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x9aad0f3b3087bc9b7422efdf4d0433995d5cbefae6ccddc02b668d5023c35aff,2024-12-13,2024-12-13 21:22:45.000 UTC,347,23667809,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,8028483170184774,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x9aad0f3b3087bc9b7422efdf4d0433995d5cbefae6ccddc02b668d5023c35aff,2024-12-13,2024-12-13 21:22:45.000 UTC,368,23667809,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,c552bcd8,180188418733204,0x4200000000000000000000000000000000000006
0x2173fe72e185696b1ef348e7289594b3a7f4ad2c,0x070c0c83800d2efff71122e789be13cb554c265a1c51d0cfa938f3eca6d640b8,2025-05-14,2025-05-14 02:48:07.000 UTC,92,30200770,0x19D36B9eE92a53ec1900447Eba958f0030c688bE,0x1dCdbD5Be4BbB25B1EC3ffBD1cB733B712dCA4dd,ab273376,509908490999999991618,0xEb6d78148F001F3aA2f588997c5E102E489Ad341
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x92775547de1b44831a7e5a25a80d6966a71e7fd72fc7b18b244758a2d148d420,2024-12-15,2024-12-15 03:20:39.000 UTC,175,23721746,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,e400534d,2072601147115901,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x92775547de1b44831a7e5a25a80d6966a71e7fd72fc7b18b244758a2d148d420,2024-12-15,2024-12-15 03:20:39.000 UTC,188,23721746,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0x0D980D465Ad0df076d57662035EE29C4708c7Ea4,ab273376,266079743856476,0x4200000000000000000000000000000000000006
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0xab19dec1282b2f1e1711021326caf9f27791631201fc3f1b3dc5d061a7b65b41,2025-05-19,2025-05-19 04:42:33.000 UTC,189,30420203,0x8508FD4238162CB3F3d485F432202af3b40f164e,0x5ce80ADc6bc6F2Db11023EF254160b61e86C2B60,ab273376,132242027398137872,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xd38f4e03cb01685fcfc811f28b90bdcd222120ff,0xc9a790f197ee43de74ba7d531351aa82f0d008df2d4fa0aecf8786ca5f6ba5ad,2025-03-09,2025-03-09 05:28:27.000 UTC,502,27354380,0x8508FD4238162CB3F3d485F432202af3b40f164e,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,115266200261672,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xa1ea421aac593cecb5df5e5c69b64aba508229ef0ae04608463fc4fa9052f0b1,2025-01-03,2025-01-03 11:10:11.000 UTC,317,24556632,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,210495934220052,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xb3b20a169ddee2b395b172bf14fe2b3f55a951c8d6b523e39cb92907cd07d6bd,2025-01-03,2025-01-03 21:59:07.000 UTC,605,24576100,0x2791DC5E14F7680D9d969ACC26059ba56403B6d5,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,125852874868398,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x0364884e5e2e6ba804cd4466c4eea14fda071484d8d4fd286bfbaae05198c69f,2025-01-03,2025-01-03 06:39:25.000 UTC,383,24548509,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,144281338963498518,0x940181a94A35A4569E4529A3CDfB74e38FD98631
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x0364884e5e2e6ba804cd4466c4eea14fda071484d8d4fd286bfbaae05198c69f,2025-01-03,2025-01-03 06:39:25.000 UTC,397,24548509,0x38F6D2d9Ea493c3C6Ee865B5b952B5Fe9E3e61Fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,ab273376,110850388776875511,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b
0x9c3ade0b6810b3319d378d3bbc73a804d5b7e064,0x15c16fdbdf32259b149df7753df5fda80e9d342171747e9a9e888c2754f4e102,2025-03-20,2025-03-20 07:40:47.000 UTC,182,27833550,0xdC98DbFfcC648D6088a2FF8f7dC01AEf050E58fc,0xf6a1070fC1E76e9c6eBa3478F4b1CFA6081B7A30,e400534d,41812000482754,0x940181a94A35A4569E4529A3CDfB74e38FD98631
