sickle_address,tx_hash,block_date,block_time,block_number,log_index,address,strategy,feeDescriptor,amount,token
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xbb036d3909dc8956f627f616fde1e7a0c4f2cc4338d5c1cdf64b34dd827246a1,2025-03-11,2025-03-11 00:18:32.000 UTC,58537701,44,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,a7e26cbd,267043053701410,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x22894facb0bc2afe130f127e9023f4c8937c0c5821f8c5c6047d1cfa20525e78,2025-03-09,2025-03-09 05:09:44.000 UTC,58447386,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,1011739207692,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x22894facb0bc2afe130f127e9023f4c8937c0c5821f8c5c6047d1cfa20525e78,2025-03-09,2025-03-09 05:09:44.000 UTC,58447386,20,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,cb922c4d,1742825268349943,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x22894facb0bc2afe130f127e9023f4c8937c0c5821f8c5c6047d1cfa20525e78,2025-03-09,2025-03-09 05:09:44.000 UTC,58447386,22,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,cb922c4d,148843,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x8922f58b80f59ccb7eb08a2a22461110ccbe3311ac7d87234a73499a8555c33b,2025-03-09,2025-03-09 22:44:26.000 UTC,58483865,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,15709214664063,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x8922f58b80f59ccb7eb08a2a22461110ccbe3311ac7d87234a73499a8555c33b,2025-03-09,2025-03-09 22:44:26.000 UTC,58483865,12,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,ab273376,310604269957720491,0xFFFF003a6BAD9b743d658048742935fFFE2b6ED7
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x8ec9a2a24356decc25d27d18159017dcbf4b43d7694030e325a9f70cc630d5cf,2025-08-24,2025-08-24 04:33:29.000 UTC,67550103,6,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,e400534d,3455836479884019437,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0x512567df669706e650b7522dd809e03dd9a8af80,0x1d9c5769d2b64bc6fb6fd4f747010027d8f1e3dbb1e4cd9985f26fc87f0c13b3,2025-08-06,2025-08-06 01:34:35.000 UTC,66628062,3,0x68859B9EfA5ad5569822Ab028bfDaeE39842031E,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,e400534d,2893204167465853396,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x3de7e8d95bf7ee7590e846eb774231b52ad9d157915fb2c8a054539df8be1de6,2025-03-10,2025-03-10 19:49:01.000 UTC,58528229,34,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,57419,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x3de7e8d95bf7ee7590e846eb774231b52ad9d157915fb2c8a054539df8be1de6,2025-03-10,2025-03-10 19:49:01.000 UTC,58528229,69,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,dfa64d37,418676,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0xde77e4972672f995d19e275d7652c274778d4cbb,0xf56959c7ca10e63d0eb1dc9dde64e29c5c6cc935fd3cbce59b42f1f6e99c5ad0,2025-08-10,2025-08-10 05:48:42.000 UTC,66843791,6,0xC435375C0936fcb3da0B6AFD76Ab6D2792b2b73b,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,e400534d,1458637976995748252,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x42a4ef614811503f5163a33e981426ed7443916bcc965c63be5a70d160467c57,2025-03-10,2025-03-10 19:38:49.000 UTC,58527865,26,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,64845532309987,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x8f5dbf0f016f7bab936f82eb72598389f566346adfc59899f96ea4b0bc0f9531,2025-08-10,2025-08-10 04:59:11.000 UTC,66841984,16,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,e400534d,49723390990813053,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0x512567df669706e650b7522dd809e03dd9a8af80,0xddc19b58591ffa45901baed7afa69f17d75b20a252d7247c57aaff71e3a51446,2025-08-14,2025-08-14 04:05:47.000 UTC,67040097,11,0x68859B9EfA5ad5569822Ab028bfDaeE39842031E,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,e400534d,17481429180496931478,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0x512567df669706e650b7522dd809e03dd9a8af80,0xc2491e9e00766198a3fe8d2d90d8ec7c1d51466ec668c01ce742f6732ce7a29c,2025-10-01,2025-10-01 22:42:10.000 UTC,69617035,4,0x68859B9EfA5ad5569822Ab028bfDaeE39842031E,0x0BF0f966a8C1676D2D76c1863cBD84170B949d53,e400534d,388525764242985212,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0xde77e4972672f995d19e275d7652c274778d4cbb,0x8c1f37d9d8b5a011906793d48cee6ac9adf6da4b2bef56a8b48b8a3ab0ed9664,2025-08-03,2025-08-03 07:21:53.000 UTC,66485556,2,0xC435375C0936fcb3da0B6AFD76Ab6D2792b2b73b,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,ab273376,31680000000000000000,0x6Aa38eDd7f32a28b7b2c2dc86fC5b0bF2aE61579
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x6eec641bb0937ee94aff13cb77c770416b7ad15069d709d5c7fcea56063bf128,2025-03-09,2025-03-09 04:59:31.000 UTC,58447092,21,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,576071188905403,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x6eec641bb0937ee94aff13cb77c770416b7ad15069d709d5c7fcea56063bf128,2025-03-09,2025-03-09 04:59:31.000 UTC,58447092,46,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,dfa64d37,9372148367480874,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x8e04f875b1c978bad6093d51490e3c07f0b5ff3a76e2d72718870f1946fb76cb,2025-08-27,2025-08-27 22:00:27.000 UTC,67745770,75,0x640c807dCBF432d7747803f2a15b28C5FFcEF504,0xdeD5C1fCF79f762094EEc6e6ed5E6104E6ED9938,dfa64d37,1932457313831826007,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x8e04f875b1c978bad6093d51490e3c07f0b5ff3a76e2d72718870f1946fb76cb,2025-08-27,2025-08-27 22:00:27.000 UTC,67745770,77,0x640c807dCBF432d7747803f2a15b28C5FFcEF504,0xdeD5C1fCF79f762094EEc6e6ed5E6104E6ED9938,dfa64d37,91627782559671728,0x6Aa38eDd7f32a28b7b2c2dc86fC5b0bF2aE61579
0xe7d1fcd08e4b9ade4f885fd945d1019f3170c346,0x8e04f875b1c978bad6093d51490e3c07f0b5ff3a76e2d72718870f1946fb76cb,2025-08-27,2025-08-27 22:00:27.000 UTC,67745770,79,0x640c807dCBF432d7747803f2a15b28C5FFcEF504,0xdeD5C1fCF79f762094EEc6e6ed5E6104E6ED9938,dfa64d37,316,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xdd4434f9daca881e2d278252d2852e0d4ce02e17e83f69658eae6313c7d3d532,2025-05-11,2025-05-11 00:45:38.000 UTC,61812305,54,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,e400534d,22341476878946812,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xdd4434f9daca881e2d278252d2852e0d4ce02e17e83f69658eae6313c7d3d532,2025-05-11,2025-05-11 00:45:38.000 UTC,61812305,103,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,dfa64d37,30029325473897848,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xf88e4414d4bac3d7caf06622e63155d080be6d098c06eacb2569053cfce6cd37,2025-03-09,2025-03-09 22:35:05.000 UTC,58483523,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,335384565495,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xf88e4414d4bac3d7caf06622e63155d080be6d098c06eacb2569053cfce6cd37,2025-03-09,2025-03-09 22:35:05.000 UTC,58483523,20,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,cb922c4d,2358199507237257,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xf88e4414d4bac3d7caf06622e63155d080be6d098c06eacb2569053cfce6cd37,2025-03-09,2025-03-09 22:35:05.000 UTC,58483523,22,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,cb922c4d,7322,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x7e54adc088b7fe8d5a6c81ed5e848543eeea80224b59ad27cb1f79c19bc3e84f,2025-03-09,2025-03-09 08:26:38.000 UTC,58453366,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,120060790850247,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x7e54adc088b7fe8d5a6c81ed5e848543eeea80224b59ad27cb1f79c19bc3e84f,2025-03-09,2025-03-09 08:26:38.000 UTC,58453366,10,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,ab273376,23465379772526275,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xea339231a7818e6869b3d9f44a024acc8d1f00a6,0x063942b21218222d64d54e8d2681558a8135783720cec36733b0d7d2f929819b,2025-11-20,2025-11-20 05:38:25.000 UTC,72264618,35,0x0E7AE13e05Ea8239A47E74CBB237481CC62f5723,0x0BF0f966a8C1676D2D76c1863cBD84170B949d53,e400534d,58,0x152b9d0FdC40C096757F570A51E494bd4b943E50
0xea339231a7818e6869b3d9f44a024acc8d1f00a6,0x063942b21218222d64d54e8d2681558a8135783720cec36733b0d7d2f929819b,2025-11-20,2025-11-20 05:38:25.000 UTC,72264618,64,0x0E7AE13e05Ea8239A47E74CBB237481CC62f5723,0x0BF0f966a8C1676D2D76c1863cBD84170B949d53,dfa64d37,930,0x152b9d0FdC40C096757F570A51E494bd4b943E50
0xea339231a7818e6869b3d9f44a024acc8d1f00a6,0x063942b21218222d64d54e8d2681558a8135783720cec36733b0d7d2f929819b,2025-11-20,2025-11-20 05:38:25.000 UTC,72264618,66,0x0E7AE13e05Ea8239A47E74CBB237481CC62f5723,0x0BF0f966a8C1676D2D76c1863cBD84170B949d53,dfa64d37,4591133606,0xbc78D84Ba0c46dFe32cf2895a19939c86b81a777
0x512567df669706e650b7522dd809e03dd9a8af80,0xb3e2ce2e6ce11aae444ed64be90a590f0021450500dc6d4cccb606d4f8e5d987,2025-08-03,2025-08-03 17:13:45.000 UTC,66506723,3,0x68859B9EfA5ad5569822Ab028bfDaeE39842031E,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,e400534d,2100944959252983940,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0xea339231a7818e6869b3d9f44a024acc8d1f00a6,0x6af09af0ca9971399348c10c0f3ebe958c5942c0d91a84fbc20241b383418185,2025-08-01,2025-08-01 21:59:25.000 UTC,66415935,2,0x0E7AE13e05Ea8239A47E74CBB237481CC62f5723,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,ab273376,90000000000000000000,0x6Aa38eDd7f32a28b7b2c2dc86fC5b0bF2aE61579
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x9ac2ff2fd9c7e1cfaf3e3b44644582ce23cd739641c7e30241bd1899b7e6c88d,2025-03-09,2025-03-09 06:54:46.000 UTC,58450551,12,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,ab273376,45000000000000000000,0x35A7341Ae0adb31Cb210524D4D02563c061Feac5
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x804113e556a350dc7d3b21f21f540126cb16383ca92111024dff566166331c87,2025-03-09,2025-03-09 08:31:42.000 UTC,58453519,3,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,ab273376,36789233218940,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x8b879892fe6d6567cd29a0c6f02270144f01b8a08d0d6518d0efd04624b7dc05,2025-03-09,2025-03-09 08:34:08.000 UTC,58453593,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,47700215450,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x8b879892fe6d6567cd29a0c6f02270144f01b8a08d0d6518d0efd04624b7dc05,2025-03-09,2025-03-09 08:34:08.000 UTC,58453593,12,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,ab273376,11431,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x3364ed20efc7a5a133314a775ab21cdf1e103a278018355cceac0c9747864237,2025-03-08,2025-03-08 08:28:56.000 UTC,58407150,0,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,ab273376,630000000000000,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xde77e4972672f995d19e275d7652c274778d4cbb,0xa35aae832580786526a4ff2e5cbcc27c8fe43ac0cb6612417315d199832a879b,2025-08-10,2025-08-10 05:50:57.000 UTC,66843874,5,0xC435375C0936fcb3da0B6AFD76Ab6D2792b2b73b,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,ab273376,648683764519993416,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0xea339231a7818e6869b3d9f44a024acc8d1f00a6,0xa3713e305d7a7bb21e9d64872e012b5baf0723d802c3c623813f129c12cfc057,2025-08-10,2025-08-10 05:42:03.000 UTC,66843561,4,0x0E7AE13e05Ea8239A47E74CBB237481CC62f5723,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,e400534d,1364040503325968742,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x5ae400352bb71e8459e1772702beec6060c96e7980f7705233964c2c9679663b,2025-03-12,2025-03-12 12:32:38.000 UTC,58612173,53,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,3269582091677955,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x5ae400352bb71e8459e1772702beec6060c96e7980f7705233964c2c9679663b,2025-03-12,2025-03-12 12:32:38.000 UTC,58612173,65,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,a7e26cbd,220006,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x6c42fe91b8fd01d468dd8b74da9b0ec06535fa49637ac349f843fa2f84b14b75,2025-03-09,2025-03-09 16:19:48.000 UTC,58469058,24,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,100569166201,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x6c42fe91b8fd01d468dd8b74da9b0ec06535fa49637ac349f843fa2f84b14b75,2025-03-09,2025-03-09 16:19:48.000 UTC,58469058,30,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,ab273376,62882708972495,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xbac799e967677c042ec8775f4a75f34b33586bdcf47ac1ffe3cc655a6aa74d11,2025-03-13,2025-03-13 06:27:45.000 UTC,58649030,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,162644744177,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xacc3f36d89246d8cfac199017f767fc18c88e82a55c04f81c32b7f978ee1e796,2025-08-27,2025-08-27 17:17:45.000 UTC,67735643,8,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0xdeD5C1fCF79f762094EEc6e6ed5E6104E6ED9938,ab273376,900,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0xea339231a7818e6869b3d9f44a024acc8d1f00a6,0xee95115bbb230badfc5f9e50d62429414609597afc85ead3328b57b8d4e47580,2025-08-01,2025-08-01 21:58:36.000 UTC,66415901,3,0x0E7AE13e05Ea8239A47E74CBB237481CC62f5723,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,ab273376,275965774057595,0x49D5c2BdFfac6CE2BFdB6640F4F80f226bc10bAB
0x512567df669706e650b7522dd809e03dd9a8af80,0x1f2e297c28bccfaee0395b5c2baaf242b2ca0d268813649f6cbc7f9d9f550557,2025-08-03,2025-08-03 17:09:58.000 UTC,66506587,2,0x68859B9EfA5ad5569822Ab028bfDaeE39842031E,0x96C64D2F4709355033130C92e70F8aAE36F3FA1B,ab273376,164833833101254442590,0x6Aa38eDd7f32a28b7b2c2dc86fC5b0bF2aE61579
0x2173fe72e185696b1ef348e7289594b3a7f4ad2c,0xdbb5deb0dadb32239ee85d7e12250c23d80f037f3a630ab00ae765f3afa51469,2025-08-01,2025-08-01 20:32:53.000 UTC,66413025,143,0x1c829a09EC10e3eA4D44797Ca315039cec6Ce903,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,ab273376,6415822,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xeb0798c0941d9f3bc2bf549a218eff359199d7ef5ff6872161c46bd5da11bca1,2025-08-27,2025-08-27 17:17:10.000 UTC,67735624,33,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0xAB2ee5770bEccE48Cd5c18b92C9Bae317A3518be,e400534d,12808,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xeb0798c0941d9f3bc2bf549a218eff359199d7ef5ff6872161c46bd5da11bca1,2025-08-27,2025-08-27 17:17:10.000 UTC,67735624,61,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0xAB2ee5770bEccE48Cd5c18b92C9Bae317A3518be,dfa64d37,4766703,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xeb0798c0941d9f3bc2bf549a218eff359199d7ef5ff6872161c46bd5da11bca1,2025-08-27,2025-08-27 17:17:10.000 UTC,67735624,63,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0xAB2ee5770bEccE48Cd5c18b92C9Bae317A3518be,dfa64d37,1372,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x20b816f9fa468b91cb7f4c2d0ed9a9c9a1c9d4282aef277bb4a23bc2138a406a,2025-03-20,2025-03-20 06:52:17.000 UTC,58979915,21,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,4111374062900580,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x20b816f9fa468b91cb7f4c2d0ed9a9c9a1c9d4282aef277bb4a23bc2138a406a,2025-03-20,2025-03-20 06:52:17.000 UTC,58979915,44,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,dfa64d37,18538323307958250,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x857937534a1614a9809425dbd351f1eae1426837681d44f6922d5c99c7d2e29a,2025-03-10,2025-03-10 03:28:08.000 UTC,58493783,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,23255030848491,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0xce714060026e0c0a6762ccb69995c07917f8c7ed4bf9d7d40443afa5340cbcda,2025-08-02,2025-08-02 02:54:05.000 UTC,66425707,4,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,ab273376,6163760,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0xde77e4972672f995d19e275d7652c274778d4cbb,0x145a14de15b86030121dace885f418b2c539aadcb3158cfcf471faa1af9e117f,2025-10-08,2025-10-08 23:24:59.000 UTC,69996510,4,0xC435375C0936fcb3da0B6AFD76Ab6D2792b2b73b,0x0BF0f966a8C1676D2D76c1863cBD84170B949d53,e400534d,178610040051295015,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0xde77e4972672f995d19e275d7652c274778d4cbb,0x145a14de15b86030121dace885f418b2c539aadcb3158cfcf471faa1af9e117f,2025-10-08,2025-10-08 23:24:59.000 UTC,69996510,18,0xC435375C0936fcb3da0B6AFD76Ab6D2792b2b73b,0x0BF0f966a8C1676D2D76c1863cBD84170B949d53,cb922c4d,714085,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7
0xde77e4972672f995d19e275d7652c274778d4cbb,0x145a14de15b86030121dace885f418b2c539aadcb3158cfcf471faa1af9e117f,2025-10-08,2025-10-08 23:24:59.000 UTC,69996510,20,0xC435375C0936fcb3da0B6AFD76Ab6D2792b2b73b,0x0BF0f966a8C1676D2D76c1863cBD84170B949d53,cb922c4d,199661,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x5bd24c33e56aadfdb0aa7e0be49e1e2512af96be,0x39158fecf7b4bae0218f618e2d49ce301d52c2554017cb1c08a2d949a760857e,2025-08-10,2025-08-10 05:01:29.000 UTC,66842073,24,0x06aA8Bd90ce33Cc60370c74Cc43c7D4fD508AbbD,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,e400534d,88378788033983,0xcd94a87696FAC69Edae3a70fE5725307Ae1c43f6
0xea339231a7818e6869b3d9f44a024acc8d1f00a6,0x6be4f0e663ea3e41eed6da5758986a49b952c571a945f7ad89a593e555df5c45,2025-08-01,2025-08-01 21:51:43.000 UTC,66415666,7,0x0E7AE13e05Ea8239A47E74CBB237481CC62f5723,0x4b7C6f757b6A62c9359eeaef9a7097e0B70cb202,ab273376,26495996,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xc6a0a3dd4bab06cd24854a7d000363f46fa8a0ca9396187fca94fca19f43b7df,2025-03-15,2025-03-15 00:08:26.000 UTC,58734423,88,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,6172358243188632,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0xc6a0a3dd4bab06cd24854a7d000363f46fa8a0ca9396187fca94fca19f43b7df,2025-03-15,2025-03-15 00:08:26.000 UTC,58734423,100,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,a7e26cbd,326117704629710,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
0x1f4d710f4ba62bd2fd17b1ef042a149dea3d3f82,0x48989717afd409d4d57f5eae76c299956e62458aa6a0489dab93bcebd661f712,2025-03-09,2025-03-09 22:43:08.000 UTC,58483816,6,0xfD15DD0929ED2394D5F8c989247F4663981f59c2,0xf3442bB9F63d35e668Dde0aBf61b7F716156D204,e400534d,1709735119814,0xAAAB9D12A30504559b0C5a9A5977fEE4A6081c6b
